Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 03/10  09:00:00,20.0,20.0,20.0,20.0,3428661.179618538,0.0,2693090.042021456,0.0,2147066.6623339175,0.0,4314378.298098063,0.0 
 03/10  10:00:00,20.0,20.0,20.0,20.0,2310837.3273880865,0.0,1418003.2807663317,0.0,673619.8624822123,0.0,2933657.1956421525,0.0 
 03/10  11:00:00,20.0,20.00613386619344,20.165207637031327,20.0,1237019.8591385314,0.0,249259.89375580246,0.0,0.0,0.0,1614146.4952995447,0.0 
 03/10  12:00:00,20.0,20.21155105313827,20.584400093018787,20.0,355171.11623752719,0.0,0.0,0.0,0.0,0.0,604703.2276552797,0.0 
 03/10  13:00:00,20.12208234675047,20.594595204662367,21.02133708658802,20.06939300420493,0.0,0.0,0.0,0.0,0.0,0.0,15960.021627426613,0.0 
 03/10  14:00:00,20.456879916903277,21.007476792781593,21.47767395611078,20.33937146110536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  15:00:00,20.690238386104057,21.257673253340945,21.76333213335265,20.539402460026513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  16:00:00,20.74876110863402,21.299271163432935,21.803728434173239,20.57178751383046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  17:00:00,20.624317576292829,21.137288945577088,21.59682050060465,20.42218618576331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  18:00:00,20.353183843286,20.826473579911178,21.216271367945187,20.1428374707899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  19:00:00,20.04669252283057,20.451439548570403,20.774268962693726,20.000003846525777,205813.8966273662,0.0,0.0,0.0,0.0,0.0,785830.0495784117,0.0 
 03/10  20:00:00,20.000000000000033,20.145724618550884,20.434088495389849,20.0,851893.8781275211,0.0,0.0,0.0,0.0,0.0,1434487.2641610578,0.0 
 03/10  21:00:00,20.0,20.000081707168748,20.16174369339622,20.0,1359918.8101389898,0.0,437043.6215468624,0.0,0.0,0.0,1970913.8292246995,0.0 
 03/10  22:00:00,20.0,20.0,20.000036413054834,20.0,1880618.161298477,0.0,1061392.2839922629,0.0,478554.7367448482,0.0,2507554.4591235097,0.0 
 03/10  23:00:00,20.0,20.0,20.0,20.0,2291911.225618531,0.0,1521596.914880871,0.0,1045126.3557650542,0.0,2939560.2265966038,0.0 
 03/10  24:00:00,20.000000000000005,20.0,20.0,20.0,2616973.843862307,0.0,1882879.5797626139,0.0,1456486.0986825226,0.0,3288209.829251651,0.0 
 03/11  01:00:00,20.0,20.0,20.0,20.0,2877313.119842902,0.0,2172607.8636218665,0.0,1782940.6875728165,0.0,3578322.110511466,0.0 
 03/11  02:00:00,20.000000000000005,20.0,20.0,20.0,3011535.031614028,0.0,2332034.8773306065,0.0,1971438.8493557168,0.0,3754637.211775698,0.0 
 03/11  03:00:00,20.0,20.0,20.0,20.0,3021664.771569331,0.0,2363662.655293812,0.0,2026834.3385205807,0.0,3816109.1301127749,0.0 
 03/11  04:00:00,19.999999999999998,20.0,20.0,20.0,2902575.500230798,0.0,2262847.1623551815,0.0,1946257.741971289,0.0,3758857.1540214295,0.0 
 03/11  05:00:00,20.0,20.0,20.0,20.0,2882345.3173111628,0.0,2259312.6363164165,0.0,1961035.1974439165,0.0,3798264.4855755616,0.0 
 03/11  06:00:00,20.0,20.0,20.0,20.0,3021619.194020913,0.0,2414076.5316149529,0.0,2132443.44143512,0.0,3988349.7627460926,0.0 
 03/11  07:00:00,20.0,20.0,20.0,20.0,3171574.574945235,0.0,2569722.661755439,0.0,2287464.4448785975,0.0,4170654.5311909669,0.0 
 03/11  08:00:00,20.0,20.0,20.0,20.0,2976603.503160564,0.0,2333616.207277097,0.0,1969503.1231312347,0.0,3909922.5414362258,0.0 
 03/11  09:00:00,20.0,20.0,20.0,20.0,2465528.5937972499,0.0,1741792.9740328517,0.0,1245148.8179274586,0.0,3251685.5655100324,0.0 
 03/11  10:00:00,20.0,20.0,20.000000000000005,20.0,1860357.1461599088,0.0,1049554.5426292374,0.0,427315.8260883371,0.0,2461007.3086845849,0.0 
 03/11  11:00:00,20.0,20.001104368734905,20.120099771696258,20.000000000000005,1146503.8304819915,0.0,252261.1487128641,0.0,0.0,0.0,1547621.4378097472,0.0 
 03/11  12:00:00,20.0,20.12132969885383,20.436486426764217,20.0,495510.96248286488,0.0,0.0,0.0,0.0,0.0,759089.8619038417,0.0 
 03/11  13:00:00,20.031594471316479,20.389918164658427,20.760039391396956,20.0104728799213,31852.57131921389,0.0,0.0,0.0,0.0,0.0,118155.6339622839,0.0 
 03/11  14:00:00,20.207383191421206,20.66279026561408,21.069502687313393,20.138530806940265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  15:00:00,20.330551010058096,20.809465939303803,21.235616084334777,20.23666056287963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  16:00:00,20.336641758274884,20.80801132063201,21.22120908367903,20.220240930531078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  17:00:00,20.238884270990807,20.689797949822159,21.06761499709388,20.105544861937259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  18:00:00,20.043525649214378,20.451631294797289,20.775317543375178,20.0000020337433,99299.82508915564,0.0,0.0,0.0,0.0,0.0,494199.1157882265,0.0 
 03/11  19:00:00,20.000000000002229,20.165919806985785,20.438073408808444,20.0,764764.2410419168,0.0,0.0,0.0,0.0,0.0,1286931.56326162,0.0 
 03/11  20:00:00,20.0,20.00116732879074,20.154171569672348,20.0,1234277.525160185,0.0,373144.4944858653,0.0,0.0,0.0,1805447.0717253974,0.0 
 03/11  21:00:00,19.999999999999998,20.0,20.001850920365404,20.0,1696604.331650713,0.0,939470.9819893397,0.0,412942.87274783276,0.0,2294474.1249890609,0.0 
 03/11  22:00:00,20.0,20.0,20.0,20.0,2227290.894185299,0.0,1516837.4711330487,0.0,1093188.561038958,0.0,2839603.8657469737,0.0 
 03/11  23:00:00,20.0,20.0,20.0,20.0,2616971.882106674,0.0,1940525.442120536,0.0,1563245.0030240725,0.0,3250375.870322023,0.0 
 03/11  24:00:00,20.0,20.0,20.0,20.0,2845947.4017164625,0.0,2197057.562888056,0.0,1853601.5607057966,0.0,3509486.023473135,0.0 
 03/12  01:00:00,20.0,20.0,20.0,20.0,2945748.853672719,0.0,2319346.0051008735,0.0,2001961.0550994375,0.0,3649429.7183353018,0.0 
 03/12  02:00:00,20.0,20.0,20.0,20.0,3098023.2037836189,0.0,2490634.7579261146,0.0,2195542.9237549134,0.0,3845382.448234457,0.0 
 03/12  03:00:00,20.0,20.0,20.0,20.0,3384536.0541631339,0.0,2793644.188864871,0.0,2517600.343333083,0.0,4171664.511034101,0.0 
 03/12  04:00:00,20.0,20.0,20.0,20.0,3720199.070909647,0.0,3143893.2120142055,0.0,2884715.7563681325,0.0,4549430.667991567,0.0 
 03/12  05:00:00,20.0,20.0,20.0,20.0,4002145.701004267,0.0,3438760.0652436537,0.0,3194691.607519168,0.0,4877683.81816157,0.0 
 03/12  06:00:00,20.0,20.0,20.0,20.000000000000005,4201988.168446729,0.0,3650246.697776356,0.0,3420034.036032381,0.0,5131244.494907962,0.0 
 03/12  07:00:00,20.0,20.0,20.0,20.0,4300803.581516869,0.0,3752949.887885805,0.0,3522451.0373467507,0.0,5279008.156425267,0.0 
 03/12  08:00:00,20.0,20.0,20.0,20.0,4033491.914615018,0.0,3458127.577397785,0.0,3167821.9215164238,0.0,4997902.932174028,0.0 
 03/12  09:00:00,20.0,20.0,20.0,20.0,3422818.5442064728,0.0,2800135.209418928,0.0,2417689.8816765348,0.0,4327337.476909274,0.0 
 03/12  10:00:00,20.0,20.0,20.0,20.0,2604921.791279492,0.0,1915177.242567735,0.0,1423724.9422090692,0.0,3411932.2299274548,0.0 
 03/12  11:00:00,20.0,20.000000000000005,20.0,20.0,1917757.779966443,0.0,1161521.4372367787,0.0,582100.0825023686,0.0,2607663.442501752,0.0 
 03/12  12:00:00,19.999999999999998,20.0,20.0095223180062,20.0,1426760.677279098,0.0,630518.7190141748,0.0,63059.156003978576,0.0,2029089.300633212,0.0 
 03/12  13:00:00,20.0,20.0,20.12738968081319,20.0,1021986.2191264911,0.0,210048.4272445261,0.0,0.0,0.0,1567941.259380404,0.0 
 03/12  14:00:00,20.0,20.032522928501107,20.297682423273387,20.0,672690.6013394269,0.0,0.0,0.0,0.0,0.0,1165001.8557092248,0.0 
 03/12  15:00:00,20.0,20.118192366594067,20.420572310504867,20.0,452155.30346484886,0.0,0.0,0.0,0.0,0.0,926768.9488784483,0.0 
 03/12  16:00:00,20.0,20.15828449671314,20.457953703464406,20.0,383477.9457244251,0.0,0.0,0.0,0.0,0.0,916765.4836451417,0.0 
 03/12  17:00:00,20.0,20.108023043508444,20.380548958843968,20.0,546477.2857146047,0.0,0.0,0.0,0.0,0.0,1189717.8807737365,0.0 
 03/12  18:00:00,20.0,20.00488144553843,20.180579306574573,20.0,928297.6601683156,0.0,254569.83730455687,0.0,0.0,0.0,1697569.666801454,0.0 
