Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/13  15:00:00,20.0,20.0,20.000000000000005,20.0,4819256.631089256,0.0,4359562.436501993,0.0,3965483.7948960915,0.0,7289933.351109801,0.0 
 01/13  16:00:00,20.0,20.0,20.0,20.0,5055262.593325978,0.0,4657488.639372929,0.0,4382030.17570622,0.0,7678844.208663096,0.0 
 01/13  17:00:00,20.0,20.0,20.0,20.0,5445066.985670695,0.0,5117805.058014183,0.0,4988644.698648019,0.0,8286678.066076215,0.0 
 01/13  18:00:00,20.0,20.0,20.0,20.0,5757565.685670579,0.0,5463027.278806572,0.0,5404612.026899662,0.0,8724470.390378895,0.0 
 01/13  19:00:00,20.0,20.0,20.0,20.0,6070615.1014727079,0.0,5786526.953848941,0.0,5751264.740495544,0.0,9076692.953123223,0.0 
 01/13  20:00:00,20.0,20.0,20.0,20.0,6450386.265394267,0.0,6172733.74898749,0.0,6152129.500048906,0.0,9468513.419911052,0.0 
 01/13  21:00:00,20.0,20.0,20.000000000000005,20.0,6915444.551052594,0.0,6642158.139130982,0.0,6631605.551509576,0.0,9932251.674361282,0.0 
 01/13  22:00:00,20.0,20.0,20.0,20.0,7468009.896880563,0.0,7197736.164837889,0.0,7194073.6713435589,0.0,10475824.687506233,0.0 
 01/13  23:00:00,20.0,20.0,20.0,20.0,7931003.4675107649,0.0,7663097.172455085,0.0,7664578.412062385,0.0,10935513.427347396,0.0 
 01/13  24:00:00,20.0,20.0,20.0,20.0,8234497.7014390169,0.0,7969018.228739691,0.0,7975393.435810798,0.0,11250871.019325924,0.0 
 01/14  01:00:00,20.0,20.0,20.0,20.0,8464452.673616406,0.0,8201287.573343765,0.0,8211996.421196236,0.0,11502379.873731584,0.0 
 01/14  02:00:00,20.0,20.0,20.0,20.0,8623161.997726422,0.0,8362307.20475927,0.0,8377076.789145035,0.0,11693416.260489628,0.0 
 01/14  03:00:00,20.0,20.0,20.0,20.0,8686706.958653845,0.0,8428514.406733547,0.0,8447821.216575118,0.0,11802732.7043251,0.0 
 01/14  04:00:00,20.0,20.0,20.0,20.0,8665055.339499535,0.0,8409698.578931816,0.0,8433688.661167155,0.0,11836770.748751553,0.0 
 01/14  05:00:00,20.0,20.0,20.0,20.0,8624497.510838194,0.0,8371942.642040659,0.0,8400414.878627144,0.0,11856003.986567274,0.0 
 01/14  06:00:00,20.0,20.0,20.0,20.0,8586990.88611712,0.0,8337196.989442534,0.0,8369892.563054236,0.0,11880226.063747444,0.0 
 01/14  07:00:00,20.0,20.0,20.0,20.0,8509398.300549632,0.0,8262515.40951668,0.0,8299708.331404956,0.0,11867512.19277961,0.0 
 01/14  08:00:00,20.0,20.0,20.0,20.0,8378188.742666971,0.0,8134248.353916529,0.0,8175977.755410681,0.0,11801899.215035502,0.0 
 01/14  09:00:00,20.0,20.0,20.0,20.0,8171015.444909,0.0,7920421.450396992,0.0,7944806.58573687,0.0,11626001.28248524,0.0 
 01/14  10:00:00,20.0,20.0,20.0,20.0,7872473.539437279,0.0,7607043.301966701,0.0,7595412.340361303,0.0,11321800.78965863,0.0 
 01/14  11:00:00,20.0,20.0,20.0,20.0,7577780.300269937,0.0,7295104.697740151,0.0,7243037.563479918,0.0,10998769.107497849,0.0 
 01/14  12:00:00,20.0,20.0,20.0,20.0,7385292.369440878,0.0,7090020.545870791,0.0,7009152.6774415359,0.0,10775977.065434495,0.0 
 01/14  13:00:00,20.0,20.0,20.0,20.0,7247760.696974933,0.0,6946821.532453036,0.0,6852539.140262946,0.0,10623147.723226296,0.0 
 01/14  14:00:00,20.0,20.0,20.0,20.0,7189570.043971298,0.0,6891494.139803445,0.0,6801697.685248323,0.0,10572743.58382826,0.0 
 01/14  15:00:00,20.0,19.999999999999998,20.0,20.0,7246074.922706138,0.0,6959767.722046495,0.0,6894268.418651513,0.0,10662555.981175581,0.0 
 01/14  16:00:00,20.0,20.0,20.0,20.0,7381036.169529568,0.0,7113087.1078310389,0.0,7088067.628385955,0.0,10856303.772578992,0.0 
 01/14  17:00:00,20.0,20.0,20.0,20.0,7533389.201450016,0.0,7284126.65200991,0.0,7301280.080262365,0.0,11076940.03336284,0.0 
 01/14  18:00:00,20.0,20.0,20.0,20.0,7655990.39863283,0.0,7415979.99309095,0.0,7454019.981266924,0.0,11243807.23210196,0.0 
 01/14  19:00:00,20.0,20.0,20.0,20.0,7777749.019519528,0.0,7541358.6630924609,0.0,7587413.796574015,0.0,11386569.510615962,0.0 
 01/14  20:00:00,20.0,20.0,20.0,20.0,7874687.589292613,0.0,7640925.449378818,0.0,7692634.391900561,0.0,11498774.173655618,0.0 
 01/14  21:00:00,20.0,20.0,20.0,20.0,7941751.844247017,0.0,7710311.139481889,0.0,7766806.989981773,0.0,11582183.02226507,0.0 
 01/14  22:00:00,20.0,20.0,20.0,20.0,8017492.400825751,0.0,7788041.730192024,0.0,7848460.610545948,0.0,11672402.874043446,0.0 
 01/14  23:00:00,20.0,20.0,20.0,20.0,8130642.2001356589,0.0,7902987.201248358,0.0,7966783.883002878,0.0,11799557.061542985,0.0 
 01/14  24:00:00,20.0,20.0,19.999999999999998,20.0,8287751.957723806,0.0,8061740.605652263,0.0,8128498.283792937,0.0,11970165.233453433,0.0 
 01/15  01:00:00,20.0,20.0,20.0,20.0,8495370.792653444,0.0,8270628.632683154,0.0,8339477.448605351,0.0,12186281.989789987,0.0 
