Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 02/03  16:00:00,20.0,19.999999999999998,20.0,19.999999999999998,2108948.0531074397,0.0,1700530.3338839543,0.0,1385690.7287995159,0.0,4088620.627022888,0.0 
 02/03  17:00:00,20.0,20.0,20.0,20.0,2430546.853860628,0.0,2074311.9472364924,0.0,1878720.1209737019,0.0,4536412.335029805,0.0 
 02/03  18:00:00,20.0,20.0,20.0,20.0,3044782.769055279,0.0,2731522.4243167659,0.0,2637219.779641168,0.0,5263163.985470833,0.0 
 02/03  19:00:00,20.0,20.000000000000005,20.0,20.0,3763393.490151859,0.0,3463356.5040852746,0.0,3403703.4838900335,0.0,6004933.16356994,0.0 
 02/03  20:00:00,20.0,20.0,20.0,20.0,4357938.177136201,0.0,4063752.8369723728,0.0,4021048.2196112715,0.0,6588329.3716835309,0.0 
 02/03  21:00:00,20.0,20.0,19.999999999999998,20.0,4761843.039472966,0.0,4471654.010772654,0.0,4440778.145449578,0.0,6979049.170732979,0.0 
 02/03  22:00:00,20.0,20.0,20.0,20.0,5095828.3352215629,0.0,4808712.830348622,0.0,4786749.870575848,0.0,7302563.847661505,0.0 
 02/03  23:00:00,20.0,19.999999999999998,20.0,20.0,5351729.049272537,0.0,5067278.267323781,0.0,5052447.763456481,0.0,7558212.113950831,0.0 
 02/03  24:00:00,20.0,20.0,20.0,20.0,5559461.307332695,0.0,5277484.041937297,0.0,5268709.9449838739,0.0,7773765.989232899,0.0 
 02/04  01:00:00,20.0,20.0,20.0,20.0,5705797.703693997,0.0,5426146.985840083,0.0,5422563.088734234,0.0,7936907.57853616,0.0 
 02/04  02:00:00,20.0,20.0,20.0,20.0,5817085.853014967,0.0,5539719.936194579,0.0,5540777.243879292,0.0,8073164.790839932,0.0 
 02/04  03:00:00,20.0,20.000000000000005,20.0,20.0,5931264.746983922,0.0,5656069.382367075,0.0,5661223.512723375,0.0,8216475.73807605,0.0 
 02/04  04:00:00,20.0,20.0,20.0,20.0,6011356.467949836,0.0,5738335.890185779,0.0,5747309.944191724,0.0,8331567.408342175,0.0 
 02/04  05:00:00,20.0,20.0,20.0,20.0,6094838.596578876,0.0,5824142.8622431629,0.0,5837004.795743877,0.0,8455841.706397368,0.0 
 02/04  06:00:00,20.0,20.0,20.0,20.0,6246858.813519172,0.0,5978235.504767479,0.0,5994425.334140022,0.0,8644847.387802599,0.0 
 02/04  07:00:00,20.000000000000005,20.0,20.0,20.0,6428024.324952933,0.0,6161229.984074951,0.0,6180239.23785186,0.0,8862539.05533197,0.0 
 02/04  08:00:00,20.0,20.0,20.0,20.0,6454524.700978004,0.0,6185945.824702037,0.0,6200985.430525931,0.0,8925861.648380712,0.0 
 02/04  09:00:00,20.0,20.0,20.0,20.0,6208383.817839228,0.0,5915172.442860654,0.0,5881419.588435773,0.0,8659890.095694105,0.0 
